CourseID,CourseName,credits,DepartmentID
4500,Advanced Networks 6,3,4
4501,Systems in Cloud Computing 9,4,6
4502,Introduction to Ethical Hacking 7,2,2
4503,Systems in Database Systems 8,3,8
4504,Applied Networks 2,2,3
4505,Fundamentals of Cloud Computing 2,4,4
4506,Introduction to Programming 7,4,8
4507,Introduction to Cloud Computing 2,4,7
4508,Advanced Programming 6,4,5
4509,Systems in Machine Learning 7,4,2
4510,Applied Networks 8,4,3
4511,Applied Networks 9,4,2
4512,Applied Database Systems 3,3,5
4513,Introduction to Data Structures 7,4,6
4514,Systems in Database Systems 4,2,4
4515,Fundamentals of Networks 3,4,8
4516,Fundamentals of Machine Learning 6,4,3
4517,Systems in Cloud Computing 7,3,4
4518,Introduction to Data Structures 9,3,5
4519,Applied Ethical Hacking 3,4,4
4520,Introduction to Cloud Computing 1,2,2
4521,Fundamentals of Networks 8,4,2
4522,Introduction to Ethical Hacking 2,3,1
4523,Introduction to Data Structures 4,3,8
4524,Introduction to Programming 6,2,7
4525,Applied Database Systems 2,2,3
4526,Fundamentals of Networks 4,3,8
4527,Fundamentals of Ethical Hacking 8,2,3
4528,Advanced Data Structures 9,4,8
4529,Applied Data Structures 8,2,6
4530,Introduction to Database Systems 7,4,4
4531,Systems in Programming 7,3,6
4532,Introduction to Cloud Computing 7,4,2
4533,Systems in Cloud Computing 2,2,8
4534,Introduction to Ethical Hacking 8,2,6
4535,Fundamentals of Programming 8,2,8
4536,Applied Database Systems 1,2,3
4537,Fundamentals of Database Systems 4,4,2
4538,Advanced Database Systems 9,2,6
4539,Fundamentals of Programming 6,2,2
4540,Introduction to Machine Learning 1,2,1
4541,Applied Ethical Hacking 7,2,7
4542,Fundamentals of Database Systems 9,3,4
4543,Systems in Cloud Computing 7,2,3
4544,Fundamentals of Data Structures 8,3,1
4545,Advanced Networks 1,2,7
4546,Fundamentals of Machine Learning 8,2,5
4547,Fundamentals of Data Structures 3,2,1
4548,Applied Networks 6,3,1
4549,Fundamentals of Data Structures 2,3,7
4550,Systems in Data Structures 5,4,3
4551,Fundamentals of Ethical Hacking 1,4,7
4552,Advanced Programming 3,3,4
4553,Introduction to Database Systems 3,2,1
4554,Advanced Database Systems 2,2,3
4555,Fundamentals of Cloud Computing 4,3,6
4556,Fundamentals of Database Systems 8,3,1
4557,Fundamentals of Networks 9,2,1
4558,Applied Cloud Computing 1,3,8
4559,Systems in Machine Learning 3,3,7
4560,Fundamentals of Cloud Computing 3,3,3
4561,Fundamentals of Database Systems 5,3,6
4562,Applied Ethical Hacking 2,2,8
4563,Applied Programming 2,2,8
4564,Systems in Database Systems 9,2,5
4565,Introduction to Database Systems 6,4,5
4566,Fundamentals of Machine Learning 2,4,4
4567,Systems in Ethical Hacking 7,2,1
4568,Introduction to Cloud Computing 2,2,4
4569,Applied Machine Learning 7,4,2
4570,Fundamentals of Cloud Computing 9,3,6
4571,Applied Programming 7,3,1
4572,Advanced Ethical Hacking 2,2,4
4573,Systems in Programming 6,3,3
4574,Systems in Ethical Hacking 7,4,8
4575,Applied Machine Learning 4,2,7
4576,Advanced Networks 8,2,8
4577,Applied Programming 6,2,2
4578,Systems in Data Structures 7,4,2
4579,Advanced Programming 3,3,5
4580,Applied Database Systems 7,4,8
4581,Applied Database Systems 1,2,6
4582,Systems in Ethical Hacking 6,4,1
4583,Applied Networks 2,2,7
4584,Fundamentals of Networks 5,2,8
4585,Introduction to Programming 1,3,5
4586,Systems in Ethical Hacking 7,4,4
4587,Fundamentals of Ethical Hacking 7,4,5
4588,Fundamentals of Data Structures 1,3,1
4589,Systems in Programming 7,2,8
4590,Applied Ethical Hacking 2,2,3
4591,Fundamentals of Data Structures 9,2,8
4592,Systems in Data Structures 3,4,1
4593,Introduction to Programming 5,2,3
4594,Applied Database Systems 3,4,5
4595,Advanced Networks 1,4,2
4596,Applied Ethical Hacking 6,3,3
4597,Introduction to Ethical Hacking 1,4,8
4598,Fundamentals of Machine Learning 1,3,6
4599,Fundamentals of Cloud Computing 1,2,8
4600,Introduction to Data Structures 2,4,7
4601,Applied Machine Learning 8,3,5
4602,Systems in Data Structures 8,2,7
4603,Fundamentals of Machine Learning 9,3,1
4604,Fundamentals of Ethical Hacking 7,3,2
4605,Systems in Machine Learning 1,4,7
4606,Fundamentals of Database Systems 9,4,5
4607,Systems in Cloud Computing 2,3,6
4608,Advanced Machine Learning 5,4,8
4609,Advanced Cloud Computing 5,3,5
4610,Advanced Ethical Hacking 5,2,4
4611,Introduction to Database Systems 6,2,1
4612,Introduction to Networks 2,2,4
4613,Systems in Data Structures 6,2,7
4614,Fundamentals of Machine Learning 6,3,3
4615,Advanced Programming 9,3,6
4616,Introduction to Networks 5,3,8
4617,Applied Machine Learning 2,2,7
4618,Applied Ethical Hacking 9,3,8
4619,Introduction to Machine Learning 5,2,3
4620,Advanced Machine Learning 3,4,3
4621,Advanced Database Systems 9,3,7
4622,Fundamentals of Data Structures 3,4,2
4623,Introduction to Data Structures 4,2,1
4624,Applied Programming 2,2,6
4625,Systems in Machine Learning 2,2,2
4626,Systems in Data Structures 2,4,6
4627,Fundamentals of Machine Learning 6,4,6
4628,Introduction to Networks 8,4,5
4629,Systems in Cloud Computing 3,3,8
4630,Applied Cloud Computing 4,2,6
4631,Applied Networks 8,4,1
4632,Fundamentals of Ethical Hacking 3,2,3
4633,Introduction to Cloud Computing 8,2,1
4634,Applied Networks 5,2,3
4635,Advanced Ethical Hacking 7,4,3
4636,Systems in Data Structures 5,3,3
4637,Advanced Data Structures 8,3,5
4638,Fundamentals of Machine Learning 4,2,4
4639,Systems in Data Structures 1,2,6
4640,Fundamentals of Ethical Hacking 6,2,4
4641,Advanced Data Structures 6,2,3
4642,Fundamentals of Programming 6,3,6
4643,Fundamentals of Cloud Computing 2,4,6
4644,Applied Networks 3,3,1
4645,Applied Cloud Computing 5,4,7
4646,Fundamentals of Data Structures 7,2,2
4647,Applied Database Systems 5,3,6
4648,Introduction to Data Structures 6,4,4
4649,Applied Ethical Hacking 3,3,6
4650,Introduction to Cloud Computing 8,4,2
4651,Fundamentals of Networks 5,4,1
4652,Fundamentals of Data Structures 7,3,6
4653,Applied Database Systems 6,4,5
4654,Applied Machine Learning 8,2,4
4655,Advanced Ethical Hacking 8,2,4
4656,Applied Ethical Hacking 8,2,6
4657,Applied Cloud Computing 7,4,3
4658,Introduction to Database Systems 6,4,2
4659,Introduction to Networks 7,2,7
4660,Systems in Programming 9,3,3
4661,Applied Networks 4,4,7
4662,Applied Database Systems 6,3,1
4663,Fundamentals of Networks 5,2,2
4664,Introduction to Data Structures 8,4,7
4665,Introduction to Data Structures 3,2,2
4666,Fundamentals of Data Structures 1,4,8
4667,Fundamentals of Ethical Hacking 9,4,5
4668,Fundamentals of Data Structures 1,2,2
4669,Advanced Networks 2,4,1
4670,Applied Networks 8,4,4
4671,Advanced Database Systems 7,4,1
4672,Fundamentals of Machine Learning 8,3,1
4673,Applied Machine Learning 2,2,5
4674,Advanced Database Systems 9,4,1
4675,Introduction to Ethical Hacking 3,4,8
4676,Introduction to Ethical Hacking 9,4,1
4677,Fundamentals of Ethical Hacking 7,2,3
4678,Applied Data Structures 9,2,8
4679,Applied Database Systems 9,3,8
4680,Introduction to Ethical Hacking 7,3,8
4681,Fundamentals of Ethical Hacking 4,3,2
4682,Applied Cloud Computing 2,2,8
4683,Fundamentals of Data Structures 6,3,7
4684,Introduction to Programming 7,4,2
4685,Fundamentals of Networks 3,2,3
4686,Advanced Data Structures 9,3,6
4687,Applied Machine Learning 6,4,6
4688,Advanced Database Systems 1,4,7
4689,Fundamentals of Data Structures 4,2,7
4690,Introduction to Cloud Computing 7,3,6
4691,Advanced Programming 4,3,3
4692,Fundamentals of Cloud Computing 5,4,8
4693,Fundamentals of Machine Learning 5,2,7
4694,Introduction to Data Structures 7,2,2
4695,Fundamentals of Database Systems 3,4,3
4696,Fundamentals of Data Structures 3,2,4
4697,Applied Programming 7,2,8
4698,Advanced Cloud Computing 6,4,1
4699,Systems in Data Structures 8,4,8
4700,Advanced Ethical Hacking 6,3,2
4701,Applied Ethical Hacking 1,3,3
4702,Advanced Machine Learning 4,4,6
4703,Introduction to Networks 9,2,6
4704,Introduction to Networks 7,3,8
4705,Advanced Machine Learning 3,2,3
4706,Systems in Programming 6,2,6
4707,Introduction to Programming 1,4,8
4708,Advanced Networks 4,2,5
4709,Applied Data Structures 7,3,3
4710,Systems in Programming 9,2,4
4711,Fundamentals of Programming 9,3,5
4712,Applied Machine Learning 6,3,4
4713,Fundamentals of Data Structures 5,3,7
4714,Advanced Cloud Computing 5,2,6
4715,Applied Cloud Computing 4,4,2
4716,Systems in Ethical Hacking 5,2,2
4717,Fundamentals of Ethical Hacking 4,3,2
4718,Systems in Programming 7,4,3
4719,Fundamentals of Ethical Hacking 2,4,5
4720,Systems in Ethical Hacking 2,4,5
4721,Fundamentals of Cloud Computing 4,4,2
4722,Advanced Data Structures 3,3,3
4723,Advanced Cloud Computing 1,3,2
4724,Systems in Ethical Hacking 1,2,1
4725,Fundamentals of Data Structures 2,4,8
4726,Applied Data Structures 8,2,2
4727,Advanced Machine Learning 4,3,1
4728,Advanced Networks 8,3,8
4729,Advanced Ethical Hacking 3,4,2
4730,Introduction to Machine Learning 9,4,7
4731,Systems in Networks 2,4,5
4732,Advanced Cloud Computing 7,3,7
4733,Advanced Networks 7,3,8
4734,Introduction to Programming 5,2,2
4735,Introduction to Cloud Computing 5,4,2
4736,Fundamentals of Machine Learning 7,2,2
4737,Fundamentals of Cloud Computing 9,4,7
4738,Fundamentals of Machine Learning 9,2,7
4739,Advanced Networks 7,3,3
4740,Fundamentals of Programming 6,4,1
4741,Advanced Database Systems 1,4,4
4742,Systems in Machine Learning 7,3,2
4743,Applied Programming 1,3,8
4744,Systems in Cloud Computing 1,4,4
4745,Fundamentals of Programming 5,4,2
4746,Fundamentals of Programming 9,3,6
4747,Applied Programming 3,3,1
4748,Applied Ethical Hacking 3,4,4
4749,Applied Data Structures 8,4,8
4750,Systems in Ethical Hacking 9,3,8
4751,Advanced Cloud Computing 2,3,8
4752,Introduction to Networks 1,4,5
4753,Advanced Networks 5,2,5
4754,Introduction to Database Systems 8,2,1
4755,Introduction to Cloud Computing 7,2,7
4756,Fundamentals of Machine Learning 4,2,6
4757,Systems in Machine Learning 1,3,4
4758,Fundamentals of Networks 9,3,4
4759,Fundamentals of Database Systems 7,3,1
4760,Systems in Cloud Computing 5,3,7
4761,Systems in Ethical Hacking 9,2,4
4762,Introduction to Machine Learning 8,4,2
4763,Fundamentals of Ethical Hacking 8,3,3
4764,Systems in Machine Learning 7,2,8
4765,Introduction to Ethical Hacking 1,4,7
4766,Advanced Programming 7,2,1
4767,Systems in Database Systems 3,3,7
4768,Applied Networks 7,3,1
4769,Systems in Data Structures 8,3,7
4770,Introduction to Database Systems 2,3,3
4771,Introduction to Data Structures 5,2,5
4772,Introduction to Machine Learning 2,3,4
4773,Fundamentals of Database Systems 5,3,8
4774,Fundamentals of Machine Learning 7,2,6
4775,Introduction to Database Systems 4,2,2
4776,Fundamentals of Data Structures 2,3,1
4777,Advanced Machine Learning 3,3,4
4778,Introduction to Ethical Hacking 9,2,1
4779,Applied Networks 5,3,5
4780,Systems in Machine Learning 7,3,5
4781,Systems in Machine Learning 8,3,1
4782,Systems in Database Systems 4,3,1
4783,Systems in Programming 6,4,7
4784,Introduction to Programming 2,3,2
4785,Fundamentals of Database Systems 3,2,3
4786,Fundamentals of Programming 8,3,3
4787,Introduction to Database Systems 7,2,7
4788,Advanced Programming 8,4,6
4789,Fundamentals of Cloud Computing 9,3,6
4790,Advanced Machine Learning 4,2,2
4791,Systems in Programming 2,4,5
4792,Fundamentals of Ethical Hacking 1,4,5
4793,Fundamentals of Machine Learning 6,4,6
4794,Fundamentals of Machine Learning 4,4,3
4795,Introduction to Networks 4,2,4
4796,Applied Database Systems 6,4,6
4797,Systems in Ethical Hacking 2,4,5
4798,Systems in Data Structures 9,3,7
4799,Advanced Cloud Computing 3,4,8
4800,Advanced Database Systems 5,2,3
4801,Applied Programming 7,3,4
4802,Advanced Data Structures 7,4,6
4803,Advanced Ethical Hacking 3,3,5
4804,Applied Database Systems 1,4,8
4805,Introduction to Cloud Computing 8,4,2
4806,Advanced Networks 1,4,3
4807,Applied Networks 7,3,3
4808,Applied Database Systems 8,2,2
4809,Introduction to Data Structures 6,4,8
4810,Advanced Networks 8,4,2
4811,Advanced Machine Learning 4,3,4
4812,Applied Database Systems 8,3,2
4813,Applied Networks 4,2,6
4814,Introduction to Data Structures 8,4,1
4815,Advanced Programming 9,3,4
4816,Advanced Data Structures 6,3,7
4817,Fundamentals of Data Structures 6,2,8
4818,Advanced Data Structures 8,2,7
4819,Advanced Data Structures 3,2,7
4820,Advanced Data Structures 6,3,6
4821,Systems in Networks 9,3,2
4822,Applied Database Systems 9,2,7
4823,Introduction to Networks 9,3,8
4824,Introduction to Machine Learning 9,3,5
4825,Systems in Cloud Computing 6,4,6
4826,Advanced Machine Learning 2,3,7
4827,Fundamentals of Data Structures 5,2,5
4828,Introduction to Database Systems 5,2,2
4829,Introduction to Cloud Computing 5,4,5
4830,Fundamentals of Ethical Hacking 1,3,2
4831,Fundamentals of Programming 2,3,1
4832,Systems in Machine Learning 1,2,7
4833,Systems in Networks 6,3,5
4834,Fundamentals of Database Systems 2,3,1
4835,Systems in Cloud Computing 3,4,5
4836,Applied Machine Learning 9,2,1
4837,Systems in Networks 3,3,4
4838,Fundamentals of Cloud Computing 7,4,6
4839,Systems in Machine Learning 1,4,7
4840,Applied Ethical Hacking 8,3,3
4841,Introduction to Machine Learning 5,3,8
4842,Introduction to Data Structures 8,4,8
4843,Applied Networks 7,3,7
4844,Introduction to Ethical Hacking 2,4,5
4845,Applied Data Structures 4,2,1
4846,Introduction to Database Systems 2,2,8
4847,Advanced Data Structures 2,3,8
4848,Fundamentals of Machine Learning 8,3,8
4849,Applied Ethical Hacking 6,3,6
4850,Advanced Networks 2,3,4
4851,Fundamentals of Cloud Computing 1,3,1
4852,Systems in Data Structures 6,2,7
4853,Introduction to Machine Learning 8,3,3
4854,Fundamentals of Database Systems 4,2,6
4855,Applied Cloud Computing 3,4,8
4856,Systems in Cloud Computing 1,3,2
4857,Applied Data Structures 2,3,5
4858,Advanced Programming 1,2,3
4859,Introduction to Networks 2,2,7
4860,Advanced Database Systems 3,3,4
4861,Introduction to Machine Learning 2,2,1
4862,Fundamentals of Data Structures 9,2,2
4863,Advanced Networks 1,3,5
4864,Fundamentals of Machine Learning 7,2,5
4865,Advanced Programming 3,2,8
4866,Fundamentals of Data Structures 5,3,7
4867,Systems in Cloud Computing 5,3,1
4868,Fundamentals of Machine Learning 2,3,2
4869,Systems in Cloud Computing 6,4,2
4870,Applied Ethical Hacking 2,3,2
4871,Introduction to Database Systems 9,4,4
4872,Introduction to Networks 7,2,3
4873,Fundamentals of Programming 9,3,2
4874,Introduction to Ethical Hacking 6,2,4
4875,Systems in Cloud Computing 7,4,4
4876,Systems in Database Systems 3,4,2
4877,Fundamentals of Cloud Computing 4,4,5
4878,Applied Cloud Computing 8,4,5
4879,Advanced Ethical Hacking 1,3,8
4880,Fundamentals of Cloud Computing 6,3,8
4881,Advanced Networks 1,2,3
4882,Applied Networks 7,2,8
4883,Introduction to Cloud Computing 4,3,7
4884,Introduction to Data Structures 9,2,4
4885,Systems in Programming 7,4,8
4886,Systems in Machine Learning 1,3,2
4887,Fundamentals of Networks 2,4,3
4888,Applied Programming 6,2,8
4889,Fundamentals of Programming 3,4,4
4890,Fundamentals of Ethical Hacking 8,4,3
4891,Fundamentals of Data Structures 7,4,3
4892,Systems in Networks 1,3,1
4893,Introduction to Machine Learning 2,3,7
4894,Introduction to Programming 3,2,5
4895,Advanced Networks 4,4,4
4896,Advanced Machine Learning 2,3,7
4897,Advanced Networks 9,2,8
4898,Systems in Cloud Computing 8,3,8
4899,Advanced Database Systems 7,4,2
4900,Fundamentals of Programming 1,4,6
4901,Fundamentals of Machine Learning 1,4,1
4902,Systems in Data Structures 2,3,4
4903,Applied Machine Learning 8,3,8
4904,Systems in Ethical Hacking 3,3,2
4905,Introduction to Machine Learning 3,2,6
4906,Introduction to Ethical Hacking 2,2,5
4907,Introduction to Cloud Computing 5,4,4
4908,Systems in Programming 3,4,7
4909,Applied Programming 2,2,6
4910,Applied Data Structures 3,2,4
4911,Applied Networks 2,3,2
4912,Introduction to Networks 8,3,6
4913,Applied Machine Learning 3,2,3
4914,Systems in Data Structures 3,4,4
4915,Introduction to Cloud Computing 5,4,2
4916,Advanced Database Systems 3,2,7
4917,Fundamentals of Machine Learning 4,2,1
4918,Introduction to Ethical Hacking 9,3,5
4919,Introduction to Database Systems 5,4,6
4920,Introduction to Cloud Computing 9,3,5
4921,Systems in Programming 6,3,8
4922,Applied Data Structures 4,3,7
4923,Introduction to Database Systems 9,2,2
4924,Advanced Networks 3,3,7
4925,Introduction to Cloud Computing 2,2,1
4926,Systems in Cloud Computing 4,4,2
4927,Applied Cloud Computing 2,3,3
4928,Fundamentals of Cloud Computing 8,2,5
4929,Systems in Data Structures 7,3,2
4930,Applied Machine Learning 6,2,8
4931,Advanced Database Systems 4,4,3
4932,Applied Programming 9,2,6
4933,Applied Machine Learning 2,4,5
4934,Applied Programming 1,3,3
4935,Introduction to Database Systems 3,4,6
4936,Advanced Networks 4,2,2
4937,Introduction to Programming 8,2,6
4938,Introduction to Machine Learning 4,2,2
4939,Systems in Networks 1,3,8
4940,Fundamentals of Ethical Hacking 4,2,3
4941,Introduction to Data Structures 9,2,2
4942,Advanced Cloud Computing 1,2,1
4943,Systems in Machine Learning 2,3,3
4944,Advanced Networks 2,4,2
4945,Advanced Database Systems 2,3,8
4946,Systems in Cloud Computing 3,3,4
4947,Applied Machine Learning 8,2,2
4948,Fundamentals of Cloud Computing 2,4,4
4949,Fundamentals of Machine Learning 2,2,7
4950,Systems in Machine Learning 2,2,4
4951,Fundamentals of Cloud Computing 4,4,2
4952,Systems in Networks 4,2,4
4953,Fundamentals of Machine Learning 9,2,6
4954,Applied Data Structures 4,4,1
4955,Systems in Programming 2,4,5
4956,Introduction to Ethical Hacking 4,4,2
4957,Introduction to Programming 2,4,4
4958,Fundamentals of Ethical Hacking 2,2,8
4959,Introduction to Cloud Computing 9,2,2
4960,Systems in Database Systems 7,4,5
4961,Applied Networks 9,4,6
4962,Introduction to Ethical Hacking 8,3,3
4963,Systems in Networks 1,3,5
4964,Introduction to Ethical Hacking 8,3,4
4965,Introduction to Data Structures 7,3,2
4966,Fundamentals of Networks 3,3,3
4967,Applied Ethical Hacking 6,3,8
4968,Applied Cloud Computing 1,4,8
4969,Applied Machine Learning 6,3,1
4970,Introduction to Data Structures 4,4,1
4971,Introduction to Programming 3,2,8
4972,Introduction to Cloud Computing 6,4,7
4973,Applied Database Systems 5,2,3
4974,Fundamentals of Machine Learning 2,4,2
4975,Applied Ethical Hacking 6,3,3
4976,Applied Networks 3,3,3
4977,Advanced Data Structures 4,2,4
4978,Fundamentals of Machine Learning 3,4,1
4979,Introduction to Programming 2,2,5
4980,Applied Machine Learning 2,2,3
4981,Applied Programming 4,2,3
4982,Applied Machine Learning 7,4,4
4983,Applied Database Systems 6,4,6
4984,Applied Ethical Hacking 2,4,5
4985,Introduction to Data Structures 6,4,6
4986,Systems in Database Systems 1,2,7
